Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
LASERPOWER.NS,LASERPOWER,Laser Power & Infra Limited,INE17IR01028,EQ,45710946304.0,841
SWSOLAR.NS,SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,EQ,45626982400.0,842
DEEDEV.NS,DEEDEV,DEE Development Engineers Limited,INE841L01016,EQ,45606387712.0,843
NRBBEARING.NS,NRBBEARING,NRB Bearing Limited,INE349A01021,EQ,45519699968.0,844
MPSLTD.NS,MPSLTD,MPS Limited,INE943D01017,EQ,45458776064.0,845
GREAVESCOT.NS,GREAVESCOT,Greaves Cotton Limited,INE224A01026,EQ,45288091648.0,846
SGFIN.NS,SGFIN,SG Finserve Limited,INE618R01015,EQ,45108420608.0,847
ELLEN.NS,ELLEN,Ellenbarrie Industrial Gases Limited,INE236E01022,EQ,45071204352.0,848
AYE.NS,AYE,Aye Finance Limited,INE501X01029,EQ,44977958912.0,849
SUNTECK.NS,SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,44933660672.0,850
GUJTHEM.NS,GUJTHEM,Gujarat Themis Biosyn Limited,INE942C01045,EQ,44871303168.0,851
GOODLUCK.NS,GOODLUCK,Goodluck India Limited,INE127I01024,EQ,44862013440.0,852
TEXRAIL.NS,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,44527259648.0,853
NETWORK18.NS,NETWORK18,Network18 Media & Investments Limited,INE870H01013,EQ,44481245184.0,854
VISHNU.NS,VISHNU,Vishnu Chemicals Limited,INE270I01022,EQ,43903025152.0,855
GVPIL.NS,GVPIL,GE Power India Limited,INE878A01011,EQ,43879370752.0,856
HAWKINCOOK.NS,HAWKINCOOK,Hawkins Cookers Limited,INE979B01015,EQ,43518717952.0,857
DHANUKA.NS,DHANUKA,Dhanuka Agritech Limited,INE435G01025,EQ,43512901632.0,858
VIPIND.NS,VIPIND,VIP Industries Limited,INE054A01027,EQ,43440017408.0,859
DEEPINDS.NS,DEEPINDS,Deep Industries Limited,INE0FHS01024,EQ,43164798976.0,860
SWARAJENG.NS,SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,43068841984.0,861
AHLUCONT.NS,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,EQ,42945724416.0,862
MOSCHIP.NS,MOSCHIP,Moschip Technologies Limited,INE935B01025,EQ,42822303744.0,863
SEAMECLTD.NS,SEAMECLTD,Seamec Limited,INE497B01018,EQ,42776797184.0,864
RTNPOWER.NS,RTNPOWER,RattanIndia Power Limited,INE399K01017,EQ,42692341760.0,865
MHRIL.NS,MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,EQ,42632454144.0,866
HIRECT.NS,HIRECT,Hirect Limited,INE835D01023,EQ,42545958912.0,867
SHOPERSTOP.NS,SHOPERSTOP,Shoppers Stop Limited,INE498B01024,EQ,42192240640.0,868
RAYMONDLSL.NS,RAYMONDLSL,Raymond Lifestyle Limited,INE02ID01020,EQ,42107215872.0,869
RPGLIFE.NS,RPGLIFE,RPG Life Sciences Limited,INE105J01010,EQ,41969405952.0,870
INDOSTAR.NS,INDOSTAR,IndoStar Capital Finance Limited,INE896L01010,EQ,41844502528.0,871
ROSSTECH.NS,ROSSTECH,Rossell Techsys Limited,INE0OJW01016,EQ,41798352896.0,872
RTNINDIA.NS,RTNINDIA,RattanIndia Enterprises Limited,INE834M01019,EQ,41758040064.0,873
RAYMOND.NS,RAYMOND,Raymond Limited,INE301A01014,EQ,41717764096.0,874
AVANTEL.NS,AVANTEL,Avantel Limited,INE005B01027,EQ,41660801024.0,875
PITTIENG.NS,PITTIENG,Pitti Engineering Limited,INE450D01021,EQ,41387511808.0,876
RESPONIND.NS,RESPONIND,Responsive Industries Limited,INE688D01026,EQ,40937742336.0,877
INDIQUBE.NS,INDIQUBE,Indiqube Spaces Limited,INE06ST01018,EQ,40779866112.0,878
RALLIS.NS,RALLIS,Rallis India Limited,INE613A01020,EQ,40766517248.0,879
GUFICBIO.NS,GUFICBIO,Gufic Biosciences Limited,INE742B01025,EQ,40744779776.0,880
SYMPHONY.NS,SYMPHONY,Symphony Limited,INE225D01027,EQ,40595099648.0,881
TVSSRICHAK.NS,TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,40523403264.0,882
GHCL.NS,GHCL,GHCL Limited,INE539A01019,EQ,40465244160.0,883
WSTCSTPAPR.NS,WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,EQ,40454955008.0,884
NACLIND.NS,NACLIND,NACL Industries Limited,INE295D01020,EQ,40203182080.0,885
KSCL.NS,KSCL,Kaveri Seed Company Limited,INE455I01029,EQ,40158953472.0,886
IDEAFORGE.NS,IDEAFORGE,Ideaforge Technology Limited,INE349Y01013,EQ,40147075072.0,887
MIDWESTLTD.NS,MIDWESTLTD,Midwest Limited,INE0XAD01024,EQ,40015556608.0,888
HARSHA.NS,HARSHA,Harsha Engineers International Limited,INE0JUS01029,EQ,39954706432.0,889
INDOTECH.NS,INDOTECH,Indo Tech Transformers Limited,INE332H01014,EQ,39900401664.0,890
CAPILLARY.NS,CAPILLARY,Capillary Technologies India Limited,INE0ILV01024,EQ,39855198208.0,891
KOLTEPATIL.NS,KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,EQ,39746420736.0,892
SHANTIGEAR.NS,SHANTIGEAR,Shanthi Gears Limited,INE631A01022,EQ,39732297728.0,893
UNICHEMLAB.NS,UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,39726444544.0,894
REFEX.NS,REFEX,Refex Industries Limited,INE056I01025,EQ,39460065280.0,895
UNIPARTS.NS,UNIPARTS,Uniparts India Limited,INE244O01017,EQ,39383703552.0,896
SANDHAR.NS,SANDHAR,Sandhar Technologies Limited,INE278H01035,EQ,39172714496.0,897
AURIONPRO.NS,AURIONPRO,Aurionpro Solutions Limited,INE132H01018,EQ,39069089792.0,898
KIRLOSIND.NS,KIRLOSIND,Kirloskar Industries Limited,INE250A01039,EQ,39044141056.0,899
MAHLOG.NS,MAHLOG,Mahindra Logistics Limited,INE766P01016,EQ,38991200256.0,900
KSL.NS,KSL,Kalyani Steels Limited,INE907A01026,EQ,38873645056.0,901
POCL.NS,POCL,Pondy Oxides & Chemicals Limited,INE063E01061,EQ,38840860672.0,902
CMSINFO.NS,CMSINFO,CMS Info Systems Limited,INE925R01014,EQ,38823378944.0,903
DALMIASUG.NS,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,INE495A01022,EQ,38684942336.0,904
POLYPLEX.NS,POLYPLEX,Polyplex Corporation Limited,INE633B01018,EQ,38597419008.0,905
SINDHUTRAD.NS,SINDHUTRAD,Sindhu Trade Links Limited,INE325D01025,EQ,38532800512.0,906
SANGHVIMOV.NS,SANGHVIMOV,Sanghvi Movers Limited,INE989A01032,EQ,38448402432.0,907
ORIENTELEC.NS,ORIENTELEC,Orient Electric Limited,INE142Z01019,EQ,38446497792.0,908
BAJAJELEC.NS,BAJAJELEC,Bajaj Electricals Limited,INE193E01025,EQ,38396944384.0,909
AARTIDRUGS.NS,AARTIDRUGS,Aarti Drugs Limited,INE767A01016,EQ,38201057280.0,910
TATVA.NS,TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,38129049600.0,911
PACEDIGITK.NS,PACEDIGITK,Pace Digitek Limited,INE0S3G01027,EQ,38022209536.0,912
JINDWORLD.NS,JINDWORLD,Jindal Worldwide Limited,INE247D01039,EQ,37958512640.0,913
VSTTILLERS.NS,VSTTILLERS,V.S.T Tillers Tractors Limited,INE764D01017,EQ,37912907776.0,914
JKIL.NS,JKIL,J.Kumar Infraprojects Limited,INE576I01022,EQ,37851668480.0,915
SANATHAN.NS,SANATHAN,Sanathan Textiles Limited,INE0JPD01013,EQ,37817237504.0,916
WHEELS.NS,WHEELS,Wheels India Limited,INE715A01015,EQ,37814972416.0,917
SAMBHV.NS,SAMBHV,Sambhv Steel Tubes Limited,INE12NJ01018,EQ,37544087552.0,918
TRUALT.NS,TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,EQ,37229486080.0,919
ASHIANA.NS,ASHIANA,Ashiana Housing Limited,INE365D01021,EQ,37073563648.0,920
RAYMONDREL.NS,RAYMONDREL,Raymond Realty Limited,INE1SY401010,EQ,37072474112.0,921
VAIBHAVGBL.NS,VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,EQ,37062012928.0,922
HEMIPROP.NS,HEMIPROP,Hemisphere Properties India Limited,INE0AJG01018,EQ,37060513792.0,923
SHAREINDIA.NS,SHAREINDIA,Share India Securities Limited,INE932X01026,EQ,36747370496.0,924
NOVARTIND.NS,NOVARTIND,Novartis India Limited,INE234A01025,EQ,36697931776.0,925
HEIDELBERG.NS,HEIDELBERG,HeidelbergCement India Limited,INE578A01017,EQ,36485378048.0,926
AGIIL.NS,AGIIL,Agi Infra Limited,INE976R01033,EQ,36136747008.0,927
DBCORP.NS,DBCORP,D.B.Corp Limited,INE950I01011,EQ,36109049856.0,928
LUXIND.NS,LUXIND,Lux Industries Limited,INE150G01020,EQ,36070981632.0,929
ANUP.NS,ANUP,The Anup Engineering Limited,INE294Z01018,EQ,36066656256.0,930
BHAGCHEM.NS,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INE414D01027,EQ,36035035136.0,931
DIVGIITTS.NS,DIVGIITTS,Divgi Torqtransfer Systems Limited,INE753U01022,EQ,35939528704.0,932
63MOONS.NS,63MOONS,63 moons technologies limited,INE111B01023,EQ,35775377408.0,933
GREENPLY.NS,GREENPLY,Greenply Industries Limited,INE461C01038,EQ,35753209856.0,934
VSTIND.NS,VSTIND,VST Industries Limited,INE710A01016,EQ,35680464896.0,935
PREMEXPLN.NS,PREMEXPLN,Premier Explosives Limited,INE863B01029,EQ,35645440000.0,936
STYRENIX.NS,STYRENIX,Styrenix Performance Materials Limited,INE189B01011,EQ,35558612992.0,937
NPST.NS,NPST,Network People Services Technologies Limited,INE0FFK01017,EQ,35490897920.0,938
JTLIND.NS,JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,EQ,35326246912.0,939
PSPPROJECT.NS,PSPPROJECT,PSP Projects Limited,INE488V01015,EQ,35241553920.0,940
NITINSPIN.NS,NITINSPIN,Nitin Spinners Limited,INE229H01012,EQ,35216207872.0,941
JTEKTINDIA.NS,JTEKTINDIA,Jtekt India Limited,INE643A01035,EQ,35057418240.0,942
FILATEX.NS,FILATEX,Filatex India Limited,INE816B01035,EQ,35031764992.0,943
KNRCON.NS,KNRCON,KNR Constructions Limited,INE634I01029,EQ,35027767296.0,944
MUTHOOTMF.NS,MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,EQ,34972643328.0,945
EIEL.NS,EIEL,Enviro Infra Engineers Limited,INE0LLY01014,EQ,34970841088.0,946
NFL.NS,NFL,National Fertilizers Limited,INE870D01012,EQ,34875215872.0,947
TARC.NS,TARC,TARC Limited,INE0EK901012,EQ,34791858176.0,948
TCPLPACK.NS,TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,34704494592.0,949
SAMHI.NS,SAMHI,Samhi Hotels Limited,INE08U801020,EQ,34690330624.0,950
STEELCAS.NS,STEELCAS,Steelcast Limited,INE124E01038,EQ,34640756736.0,951
GOPAL.NS,GOPAL,Gopal Snacks Limited,INE0L9R01028,EQ,34439208960.0,952
HERITGFOOD.NS,HERITGFOOD,Heritage Foods Limited,INE978A01027,EQ,34385555456.0,953
WONDERLA.NS,WONDERLA,Wonderla Holidays Limited,INE066O01014,EQ,34064367616.0,954
VENUSPIPES.NS,VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,EQ,33856339968.0,955
DPABHUSHAN.NS,DPABHUSHAN,D. P. Abhushan Limited,INE266Y01019,EQ,33853804544.0,956
WEBELSOLAR.NS,WEBELSOLAR,Websol Energy System Limited,INE855C01023,EQ,33795280896.0,957
INDRAMEDCO.NS,INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,EQ,33740247040.0,958
VSSL.NS,VSSL,Vardhman Special Steels Limited,INE050M01012,EQ,33699792896.0,959
OSWALPUMPS.NS,OSWALPUMPS,Oswal Pumps Limited,INE0BYP01024,EQ,33694146560.0,960
FMGOETZE.NS,FMGOETZE,Federal-Mogul Goetze (India) Limited.,INE529A01010,EQ,33493321728.0,961
ADVENZYMES.NS,ADVENZYMES,Advanced Enzyme Technologies Limited,INE837H01020,EQ,33380870144.0,962
CMLL.NS,CMLL,Caliber Mining and Logistics Limited,INE11XY01018,EQ,33328574464.0,963
MAYURUNIQ.NS,MAYURUNIQ,Mayur Uniquoters Ltd,INE040D01038,EQ,33323800576.0,964
SMSPHARMA.NS,SMSPHARMA,SMS Pharmaceuticals Limited,INE812G01025,EQ,33297979392.0,965
SEIL.NS,SEIL,Shanti Educational Initiatives Limited,INE440T01028,EQ,33273870336.0,966
IMAGICAA.NS,IMAGICAA,Imagicaaworld Entertainment Limited,INE172N01012,EQ,32860299264.0,967
ZOTA.NS,ZOTA,Zota Health Care LImited,INE358U01012,EQ,32841164800.0,968
PRINCEPIPE.NS,PRINCEPIPE,Prince Pipes And Fittings Limited,INE689W01016,EQ,32450361344.0,969
JUBLCPL.NS,JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,EQ,32432394240.0,970
APCOTEXIND.NS,APCOTEXIND,Apcotex Industries Limited,INE116A01032,EQ,32416061440.0,971
HGINFRA.NS,HGINFRA,H.G. Infra Engineering Limited,INE926X01010,EQ,32357457920.0,972
GRAUWEIL.NS,GRAUWEIL,Grauer & Weil India Limited,INE266D01021,EQ,32337307648.0,973
FUSION.NS,FUSION,Fusion Finance Limited,INE139R01012,EQ,32220362752.0,974
ARSSBL.NS,ARSSBL,Anand Rathi Share and Stock Brokers Limited,INE549H01021,EQ,32144945152.0,975
KIRIINDUS.NS,KIRIINDUS,Kiri Industries Limited,INE415I01015,EQ,32121307136.0,976
NIITMTS.NS,NIITMTS,NIIT Learning Systems Limited,INE342G01023,EQ,32120414208.0,977
ROUTE.NS,ROUTE,ROUTE MOBILE LIMITED,INE450U01017,EQ,32090619904.0,978
GIPCL.NS,GIPCL,Gujarat Industries Power Company Limited,INE162A01010,EQ,31960514560.0,979
CARRARO.NS,CARRARO,Carraro India Limited,INE0V7W01012,EQ,31711787008.0,980
CARYSIL.NS,CARYSIL,CARYSIL LIMITED,INE482D01024,EQ,31650932736.0,981
ASHOKA.NS,ASHOKA,Ashoka Buildcon Limited,INE442H01029,EQ,31623473152.0,982
INDSWFTLAB.NS,INDSWFTLAB,Ind-Swift Laboratories Limited,INE915B01019,EQ,31514726400.0,983
DREDGECORP.NS,DREDGECORP,Dredging Corporation of India Limited,INE506A01018,EQ,31371200512.0,984
STYLEBAAZA.NS,STYLEBAAZA,Baazar Style Retail Limited,INE01FR01028,EQ,31269007360.0,985
KKCL.NS,KKCL,Kewal Kiran Clothing Limited,INE401H01017,EQ,31247048704.0,986
WINDMACHIN.NS,WINDMACHIN,Windsor Machines Limited,INE052A01021,EQ,31234396160.0,987
RML.NS,RML,Rane (Madras) Limited,INE050H01012,EQ,31138760704.0,988
RELTD.NS,RELTD,Ravindra Energy Limited,INE206N01018,EQ,31124604928.0,989
NILKAMAL.NS,NILKAMAL,Nilkamal Limited,INE310A01015,EQ,31021099008.0,990
MMFL.NS,MMFL,MM Forgings Limited,INE227C01017,EQ,30982303744.0,991
BEPL.NS,BEPL,Bhansali Engineering Polymers Limited,INE922A01025,EQ,30738997248.0,992
VINDHYATEL.NS,VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,EQ,30640406528.0,993
PRABHA.NS,PRABHA,Prabha Energy Limited,INE0I0M01023,EQ,30453428224.0,994
BALMLAWRIE.NS,BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,EQ,30404483072.0,995
ARVSMART.NS,ARVSMART,Arvind SmartSpaces Limited,INE034S01021,EQ,30336421888.0,996
CRIZAC.NS,CRIZAC,Crizac Limited,INE0S4R01014,EQ,30254473216.0,997
KERNEX.NS,KERNEX,Kernex Microsystems (India) Limited,INE202H01019,EQ,30246518784.0,998
BUILDPRO.NS,BUILDPRO,Shankara Buildpro Limited,INE24OJ01011,EQ,30158884864.0,999
ADFFOODS.NS,ADFFOODS,ADF Foods Limited,INE982B01027,EQ,30152065024.0,1000
SOLARA.NS,SOLARA,Solara Active Pharma Sciences Limited,INE624Z01016,EQ,30093844480.0,1001
JASH.NS,JASH,Jash Engineering Limited,INE039O01029,EQ,30087518208.0,1002
PARAGMILK.NS,PARAGMILK,Parag Milk Foods Limited,INE883N01014,EQ,30064752640.0,1003
EFCIL.NS,EFCIL,EFC (I) Limited,INE886D01026,EQ,29923590144.0,1004
MONARCH.NS,MONARCH,Monarch Networth Capital Limited,INE903D01011,EQ,29867520000.0,1005
NAVNETEDUL.NS,NAVNETEDUL,Navneet Education Limited,INE060A01024,EQ,29755383808.0,1006
SANGAMIND.NS,SANGAMIND,Sangam (India) Limited,INE495C01010,EQ,29741336576.0,1007
ELPROINTL.NS,ELPROINTL,Elpro International Limited,INE579B01039,EQ,29609701376.0,1008
BLSE.NS,BLSE,BLS E-Services Limited,INE0NLT01010,EQ,29575892992.0,1009
LCL.NS,LCL,Lohia Corp Limited,INE0QJW01029,EQ,29546647552.0,1010
NSIL.NS,NSIL,Nalwa Sons Investments Limited,INE023A01030,EQ,29355739136.0,1011
RSYSTEMS.NS,RSYSTEMS,R Systems International Limited,INE411H01032,EQ,29238878208.0,1012
MANGLMCEM.NS,MANGLMCEM,Mangalam Cement Limited,INE347A01017,EQ,29226878976.0,1013
RAMCOIND.NS,RAMCOIND,Ramco Industries Limited,INE614A01028,EQ,29152712704.0,1014
GSPCROP.NS,GSPCROP,GSP Crop Science Limited,INE713R01022,EQ,29148649472.0,1015
CHEMPLASTS.NS,CHEMPLASTS,Chemplast Sanmar Limited,INE488A01050,EQ,28883453952.0,1016
SASKEN.NS,SASKEN,Sasken Technologies Limited,INE231F01020,EQ,28879024128.0,1017
DDEVPLSTIK.NS,DDEVPLSTIK,Ddev Plastiks Industries Limited,INE0HR601026,EQ,28875161600.0,1018
GLOBUSSPR.NS,GLOBUSSPR,Globus Spirits Limited,INE615I01010,EQ,28821688320.0,1019
BOROLTD.NS,BOROLTD,Borosil Limited,INE02PY01013,EQ,28678309888.0,1020
INTERARCH.NS,INTERARCH,Interarch Building Solutions Limited,INE00M901018,EQ,28612499456.0,1021
MAITHANALL.NS,MAITHANALL,Maithan Alloys Limited,INE683C01011,EQ,28591908864.0,1022
ADOR.NS,ADOR,Ador Welding Limited,INE045A01017,EQ,28464046080.0,1023
MARATHON.NS,MARATHON,Marathon Nextgen Realty Limited,INE182D01020,EQ,28431249408.0,1024
SPORTKING.NS,SPORTKING,Sportking India Limited,INE885H01029,EQ,28373700608.0,1025
RPSGVENT.NS,RPSGVENT,RPSG VENTURES LIMITED,INE425Y01011,EQ,28360015872.0,1026
SUNCLAY.NS,SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,EQ,28230111232.0,1027
PANAMAPET.NS,PANAMAPET,Panama Petrochem Limited,INE305C01029,EQ,28141623296.0,1028
GKENERGY.NS,GKENERGY,GK Energy Limited,INE1AG301022,EQ,28082079744.0,1029
JINDALPOLY.NS,JINDALPOLY,Jindal Poly Films Limited,INE197D01010,EQ,27841589248.0,1030
DIAMONDYD.NS,DIAMONDYD,Prataap Snacks Limited,INE393P01035,EQ,27795044352.0,1031
APOLLOPIPE.NS,APOLLOPIPE,Apollo Pipes Limited,INE126J01016,EQ,27713114112.0,1032
ANTELOPUS.NS,ANTELOPUS,Antelopus Selan Energy Limited,INE818A01017,EQ,27683325952.0,1033
VIMTALABS.NS,VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,27603101696.0,1034
ROSSARI.NS,ROSSARI,Rossari Biotech Limited,INE02A801020,EQ,27591809024.0,1035
NOCIL.NS,NOCIL,NOCIL Limited,INE163A01018,EQ,27552434176.0,1036
DCAL.NS,DCAL,Dishman Carbogen Amcis Limited,INE385W01011,EQ,27400980480.0,1037
MUFIN.NS,MUFIN,Mufin Green Finance Limited,INE08KJ01020,EQ,27399886848.0,1038
GANECOS.NS,GANECOS,Ganesha Ecosphere Limited,INE845D01014,EQ,27279290368.0,1039
POKARNA.NS,POKARNA,Pokarna Limited,INE637C01025,EQ,27130050560.0,1040
PATELENG.NS,PATELENG,Patel Engineering Limited,INE244B01030,EQ,27066050560.0,1041
ORIENTCEM.NS,ORIENTCEM,Orient Cement Limited,INE876N01018,EQ,26991261696.0,1042
GATEWAY.NS,GATEWAY,Gateway Distriparks Limited,INE079J01017,EQ,26785906688.0,1043
ORISSAMINE.NS,ORISSAMINE,The Orissa Minerals Development Company Limited,INE725E01024,EQ,26773200896.0,1044
RISHABH.NS,RISHABH,Rishabh Instruments Limited,INE0N2P01017,EQ,26759782400.0,1045
XPROINDIA.NS,XPROINDIA,Xpro India Limited,INE445C01015,EQ,26742165504.0,1046
BBL.NS,BBL,Bharat Bijlee Limited,INE464A01036,EQ,26661799936.0,1047
CONFIPET.NS,CONFIPET,Confidence Petroleum India Limited,INE552D01024,EQ,26536093696.0,1048
HUBTOWN.NS,HUBTOWN,Hubtown Limited,INE703H01016,EQ,26443509760.0,1049
STOVEKRAFT.NS,STOVEKRAFT,Stove Kraft Limited,INE00IN01015,EQ,26403088384.0,1050
EUROPRATIK.NS,EUROPRATIK,Euro Pratik Sales Limited,INE198501012,EQ,26311391232.0,1051
AUTOAXLES.NS,AUTOAXLES,Automotive Axles Limited,INE449A01011,EQ,26297858048.0,1052
FLAIR.NS,FLAIR,Flair Writing Industries Limited,INE00Y201027,EQ,26275067904.0,1053
UTKARSHBNK.NS,UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,EQ,26123409408.0,1054
VINCOFE.NS,VINCOFE,Vintage Coffee And Beverages Limited,INE498Q01014,EQ,25928167424.0,1055
TASTYBITE.NS,TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,25847318528.0,1056
SIYSIL.NS,SIYSIL,Siyaram Silk Mills Limited,INE076B01028,EQ,25749792768.0,1057
SPAL.NS,SPAL,S. P. Apparels Limited,INE212I01016,EQ,25691938816.0,1058
ALEMBICLTD.NS,ALEMBICLTD,Alembic Limited,INE426A01027,EQ,25688453120.0,1059
ZAGGLE.NS,ZAGGLE,Zaggle Prepaid Ocean Services Limited,INE07K301024,EQ,25632520192.0,1060
KITEX.NS,KITEX,Kitex Garments Limited,INE602G01020,EQ,25615798272.0,1061
JGCHEM.NS,JGCHEM,J.G.Chemicals Limited,INE0MB501011,EQ,25521883136.0,1062
VEEDOL.NS,VEEDOL,Veedol Corporation Limited,INE484C01030,EQ,25426010112.0,1063
UEL.NS,UEL,Ujaas Energy Limited,INE899L01030,EQ,25256208384.0,1064
RAJRATAN.NS,RAJRATAN,Rajratan Global Wire Limited,INE451D01029,EQ,25215416320.0,1065
HIKAL.NS,HIKAL,Hikal Limited,INE475B01022,EQ,25181712384.0,1066
PIXTRANS.NS,PIXTRANS,Pix Transmissions Limited,INE751B01018,EQ,25115332608.0,1067
GANDHAR.NS,GANDHAR,Gandhar Oil Refinery (India) Limited,INE717W01049,EQ,25103163392.0,1068
JNKINDIA.NS,JNKINDIA,JNK India Limited,INE0OAF01028,EQ,25047771136.0,1069
MEDIASSIST.NS,MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,EQ,24935473152.0,1070
SIRCA.NS,SIRCA,Sirca Paints India Limited,INE792Z01011,EQ,24839796736.0,1071
RAMKY.NS,RAMKY,Ramky Infrastructure Limited,INE874I01013,EQ,24807407616.0,1072
TALBROAUTO.NS,TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,EQ,24774594560.0,1073
SUNDROP.NS,SUNDROP,Sundrop Brands Limited,INE209A01019,EQ,24604735488.0,1074
ORIENTHOT.NS,ORIENTHOT,Oriental Hotels Limited,INE750A01020,EQ,24553816064.0,1075
DOLPHIN.NS,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,INE920A01037,EQ,24504805376.0,1076
EVEREADY.NS,EVEREADY,Eveready Industries India Limited,INE128A01029,EQ,24502876160.0,1077
SATIN.NS,SATIN,Satin Creditcare Network Limited,INE836B01017,EQ,24458035200.0,1078
BOMDYEING.NS,BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,EQ,24453732352.0,1079
COSMOFIRST.NS,COSMOFIRST,COSMO FIRST LIMITED,INE757A01017,EQ,24357834752.0,1080
FISCHER.NS,FISCHER,Fischer Medical Ventures Limited,INE771F01041,EQ,24239294464.0,1081
PANACEABIO.NS,PANACEABIO,Panacea Biotec Limited,INE922B01023,EQ,24224669696.0,1082
OMAXE.NS,OMAXE,Omaxe Limited,INE800H01010,EQ,24194617344.0,1083
ADVAIT.NS,ADVAIT,Advait Energy Transitions Limited,INE0ALI01010,EQ,24066377728.0,1084
INDNIPPON.NS,INDNIPPON,India Nippon Electricals Limited,INE092B01025,EQ,24014903296.0,1085
PARKHOTELS.NS,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,INE988S01028,EQ,23968329728.0,1086
ARKADE.NS,ARKADE,Arkade Developers Limited,INE0QRL01017,EQ,23649830912.0,1087
DYCL.NS,DYCL,Dynamic Cables Limited,INE600Y01019,EQ,23628433408.0,1088
KNACK.NS,KNACK,Knack Packaging Limited,INE17QZ01016,EQ,23568754688.0,1089
ASIANENE.NS,ASIANENE,Asian Energy Services Limited,INE276G01015,EQ,23362732032.0,1090
GEOJITFSL.NS,GEOJITFSL,Geojit Financial Services Limited,INE007B01023,EQ,23362519040.0,1091
EXICOM.NS,EXICOM,Exicom Tele-Systems Limited,INE777F01014,EQ,23355666432.0,1092
GNA.NS,GNA,GNA Axles Limited,INE934S01014,EQ,23296399360.0,1093
PRAKASH.NS,PRAKASH,Prakash Industries Limited,INE603A01013,EQ,23275266048.0,1094
VERANDA.NS,VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,EQ,23186831360.0,1095
SOMANYCERA.NS,SOMANYCERA,Somany Ceramics Limited,INE355A01028,EQ,23151730688.0,1096
AJMERA.NS,AJMERA,Ajmera Realty & Infra India Limited,INE298G01035,EQ,23105777664.0,1097
SAIPARENT.NS,SAIPARENT,Sai Parenterals Limited,INE0H9F01037,EQ,23032842240.0,1098
NITCO.NS,NITCO,Nitco Limited,INE858F01012,EQ,22995714048.0,1099
MOLDTKPAC.NS,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,EQ,22967826432.0,1100
INDOCO.NS,INDOCO,Indoco Remedies Limited,INE873D01024,EQ,22932817920.0,1101
MARSONS.NS,MARSONS,Marsons Limited,INE415B01044,EQ,22918557696.0,1102
REPCOHOME.NS,REPCOHOME,Repco Home Finance Limited,INE612J01015,EQ,22866178048.0,1103
RANEHOLDIN.NS,RANEHOLDIN,Rane Holdings Limited,INE384A01010,EQ,22828789760.0,1104
EPACKPEB.NS,EPACKPEB,EPack Prefab Technologies Limited,INE0MLS01022,EQ,22707386368.0,1105
BRIGHOTEL.NS,BRIGHOTEL,Brigade Hotel Ventures Limited,INE03NU01014,EQ,22623422464.0,1106
KICL.NS,KICL,Kalyani Investment Company Limited,INE029L01018,EQ,22612285440.0,1107
SILVERTUC.NS,SILVERTUC,Silver Touch Technologies Limited,INE625X01026,EQ,22600079360.0,1108
KMCSHIL.NS,KMCSHIL,K M C Speciality Hospitals (India) Limited,INE879K01018,EQ,22513883136.0,1109
THEJO.NS,THEJO,Thejo Engineering Limited,INE121N01019,EQ,22349092864.0,1110
BAJEL.NS,BAJEL,Bajel Projects Limited,INE0KQN01018,EQ,22310995968.0,1111
